movie_id,title,original_language,release_date,runtime,budget,revenue,popularity,vote_count,vote_average,collection,oscar_nominations
216282,Into the Storm,en,06/08/2014,89,50000000.00,160602194.00,9.1,829,5.8,,0
378018,The Void,en,21/10/2016,90,,,9.1,207,5.8,,0
4806,Runaway Bride,en,30/07/1999,116,70000000.00,309457509.00,8.9,472,5.8,,0
2135,The Time Machine,en,04/03/2002,96,80000000.00,123729176.00,8.9,644,5.8,,1
24056,The Tournament,en,01/05/2009,95,,,8.9,186,5.8,,
6623,The Peacemaker,en,26/09/1997,124,50000000.00,110463140.00,8.9,263,5.8,,0
192145,Third Person,en,09/09/2013,137,28000000.00,1749201.00,8.8,218,5.8,,0
81796,Lockout,en,12/04/2012,95,20000000.00,32204030.00,8.8,722,5.8,,0
242095,The Signal,en,15/03/2014,95,4000000.00,600896.00,8.5,639,5.8,,0
12180,Star Wars: The Clone Wars,en,05/08/2008,98,8500000.00,68282844.00,8.5,434,5.8,,0
9415,Murder at 1600,en,18/04/1997,107,40000000.00,25804707.00,8.4,130,5.8,,0
10623,Cradle 2 the Grave,en,28/02/2003,101,25000000.00,56489558.00,8.4,242,5.8,,0
10137,Stuart Little,en,17/12/1999,84,133000000.00,300135367.00,8.4,998,5.8,Stuart Little Collection,1
97051,Would You Rather,en,14/10/2012,93,,,8.3,289,5.8,,
79697,Butter,en,03/09/2011,90,,,8.3,154,5.8,,0
353069,Mother's Day,en,28/04/2016,118,25000000.00,48418160.00,8.3,391,5.8,,0
25769,Carriers,en,04/09/2009,84,,,8.2,288,5.8,,0
9989,Antitrust,en,12/01/2001,108,30000000.00,18195610.00,8.1,156,5.8,,0
10131,A Nightmare on Elm Street 4: The Dream Master,en,19/08/1988,99,7000000.00,72500000.00,8.1,287,5.8,A Nightmare on Elm Street Collection,0
228973,Backcountry,en,20/03/2015,92,,,8.1,159,5.8,,
11459,Sky High,en,29/07/2005,100,35000000.00,86369815.00,8.1,568,5.8,,0
22821,The Boondock Saints II: All Saints Day,en,24/11/2009,118,8000000.00,10629321.00,8.1,264,5.8,The Boondock Saints Collection,0
9349,Universal Soldier,en,10/07/1992,102,23000000.00,36299898.00,8,382,5.8,Universal Soldier Collection,0
74945,War of the Buttons,fr,20/09/2011,100,,,8,119,5.8,,0
274167,Daddy's Home,en,25/12/2015,96,50000000.00,242786137.00,8,870,5.8,Daddy's Home Collection,0
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,en,22/03/1991,88,25000000.00,78000000.00,8,290,5.8,Teenage Mutant Ninja Turtles (Original) Collection,0
70006,Never Back Down 2: The Beatdown,en,13/09/2011,90,,,8,138,5.8,Never Back Down Collection,
44603,Hereafter,en,15/10/2010,129,50000000.00,105197635.00,7.9,517,5.8,,1
342878,One Wild Moment,fr,24/06/2015,105,,,7.9,293,5.8,,
187596,Walk of Shame,en,02/05/2014,95,15000000.00,59209.00,7.8,561,5.8,,0
84348,V/H/S,en,28/07/2012,116,,,7.8,385,5.8,V/H/S Collection,0
10022,The Pacifier,en,04/03/2005,95,56000000.00,113006880.00,7.8,865,5.8,,0
59108,Tower Heist,en,02/11/2011,104,75000000.00,152930623.00,7.8,945,5.8,,0
11015,The Relic,en,10/01/1997,110,60000000.00,33956608.00,7.7,130,5.8,,0
10353,The Visitors II: The Corridors of Time,fr,11/02/1998,118,14000000.00,146072.00,7.7,228,5.8,The Visitors Collection,0
218836,Planes: Fire & Rescue,en,17/07/2014,83,50000000.00,151165787.00,7.6,286,5.8,Planes Collection,1
382597,R.A.I.D. Special Unit,fr,01/02/2017,105,,,7.5,207,5.8,,
9988,Beerfest,en,25/08/2006,110,17500000.00,19179969.00,7.5,173,5.8,,0
12100,Windtalkers,en,14/06/2002,134,115000000.00,77628265.00,7.5,345,5.8,,0
9096,Medicine Man,en,07/02/1992,106,40000000.00,45500797.00,7.4,114,5.8,,0
8689,Cannibal Holocaust,it,07/02/1980,95,,,7.4,347,5.8,,0
77883,The Possession,en,30/08/2012,92,14000000.00,85446075.00,7.3,509,5.8,,0
27579,The American,en,31/08/2010,104,20000000.00,65464324.00,7.3,488,5.8,,0
76494,What to Expect When You're Expecting,en,17/05/2012,110,40000000.00,79700000.00,7.3,611,5.8,,0
11355,Never Been Kissed,en,09/04/1999,107,25000000.00,84565230.00,7.3,378,5.8,,0
82696,Hope Springs,en,07/08/2012,100,30000000.00,114281051.00,7.3,287,5.8,,0
9619,Dante's Peak,en,07/02/1997,108,116000000.00,178127760.00,7.2,445,5.8,,0
6935,Yamakasi,en,04/04/2001,90,15000000.00,1297401.00,7.2,140,5.8,Yamakasi - Collection,0
48171,The Rite,en,28/01/2011,114,37000000.00,96047633.00,7.1,577,5.8,,0
10153,Sphere,en,13/02/1998,134,75000000.00,13100000.00,7.1,483,5.8,,0
4478,Indecent Proposal,en,07/04/1993,117,38000000.00,266614059.00,7.1,300,5.8,,0
9641,Cheaper by the Dozen 2,en,21/12/2005,94,60000000.00,129181830.00,7.1,542,5.8,Cheaper by the Dozen Collection,0
44040,Devil,en,13/01/2010,80,10000000.00,33583175.00,7.1,836,5.8,,0
13595,Airheads,en,05/08/1994,92,,,7.1,222,5.8,,0
184125,Assault on Wall Street,en,30/06/2013,99,,,7.1,215,5.8,,
245906,She's Funny That Way,en,27/10/2014,93,,,7,238,5.8,,0
9895,Man of the Year,en,09/10/2006,115,20000000.00,41237648.00,7,129,5.8,,0
48340,Sanctum,en,03/02/2011,108,30000000.00,108609310.00,7,347,5.8,,0
11595,Another 48 Hrs.,en,08/06/1990,95,38000000.00,153518974.00,6.9,205,5.8,48 Hrs. Collection,0
16296,Killer Klowns from Outer Space,en,27/05/1988,88,2000000.00,1412.00,6.9,161,5.8,,0
317744,Careful What You Wish For,en,06/05/2015,91,,,6.9,116,5.8,,
64689,Killing Them Softly,en,20/09/2012,97,15000000.00,37930465.00,6.8,751,5.8,,0
24271,The Maiden Heist,en,09/05/2009,91,,,6.8,102,5.8,,
215211,Grace of Monaco,en,14/05/2014,103,,,6.8,201,5.8,,
144789,I'm So Excited!,es,08/03/2013,90,5000000.00,11724119.00,6.8,219,5.8,,0
10735,What a Girl Wants,en,27/03/2003,105,25000000.00,50732139.00,6.7,377,5.8,,0
18736,The Lizzie McGuire Movie,en,25/04/2003,94,17000000.00,55534455.00,6.7,292,5.8,,0
209262,Parkland,en,02/10/2013,94,10000000.00,653651.00,6.7,128,5.8,,0
10068,Nine 1/2 Weeks,en,14/02/1986,117,17000000.00,6735922.00,6.7,183,5.8,9½ Weeks Collection,0
9694,One Missed Call,ja,03/11/2003,112,,,6.7,100,5.8,One Missed Call Collection,0
11133,Poltergeist II: The Other Side,en,23/05/1986,91,19000000.00,40996665.00,6.7,172,5.8,Poltergeist Collection,1
3563,I Now Pronounce You Chuck & Larry,en,12/07/2007,115,85000000.00,186072214.00,6.6,640,5.8,,0
167810,Lost River,en,08/04/2015,95,2000000.00,45431.00,6.6,228,5.8,,0
382598,Full Speed,fr,11/11/2016,91,,,6.6,105,5.8,,
140222,Love and Honor,en,22/03/2013,92,,,6.6,135,5.8,,0
4722,Body Snatchers,en,09/06/1993,87,13000000.00,428868.00,6.6,102,5.8,,0
1588,Bring It On,en,25/08/2000,98,28000000.00,90449929.00,6.4,574,5.8,Bring It On Collection,0
38031,You Will Meet a Tall Dark Stranger,en,23/05/2010,98,22000000.00,36015260.00,6.4,254,5.8,,0
157823,Night Moves,en,23/04/2014,112,,,6.4,110,5.8,,0
1968,Fools Rush In,en,14/02/1997,109,20000000.00,29481428.00,6.3,133,5.8,,0
7007,Rising Sun,en,30/07/1993,125,35000000.00,107198790.00,6.3,188,5.8,,0
289727,The Rewrite,en,15/06/2014,107,,,6.3,192,5.8,,
10025,Just My Luck,en,12/05/2006,103,28000000.00,38159905.00,6.1,512,5.8,,0
13668,Catch and Release,en,20/10/2006,111,25000000.00,16158487.00,6,109,5.8,,0
215379,Young Ones,en,28/06/2014,100,,,5.9,109,5.8,,
339396,True Memoirs of an International Assassin,en,11/11/2016,98,,,5.8,230,5.8,,
9494,Look Who's Talking,en,12/10/1989,93,7500000.00,296000000.00,5.8,546,5.8,Look Who's Talking Collection,0
9039,Trapped,en,20/09/2002,106,30000000.00,6916869.00,5.8,140,5.8,,0
348060,Antigang,fr,19/08/2015,92,,,5.7,105,5.8,,
45657,The Ward,en,13/09/2010,88,10000000.00,498974.00,5.7,334,5.8,,
192134,Dom Hemingway,en,15/11/2013,93,,,5.7,213,5.8,,0
9541,Jersey Girl,en,25/03/2004,102,35000000.00,36098382.00,5.7,333,5.8,,0
12154,Three Men and a Baby,en,27/11/1987,102,11000000.00,167780960.00,5.7,255,5.8,3 Men Collection,0
12309,Bachelor Party,en,29/06/1984,105,6000000.00,38435947.00,5.5,156,5.8,Bachelor Party Collection,0
73499,The Double,en,27/10/2011,98,17000000.00,3696232.00,5.5,226,5.8,,0
15413,Don't Tell Mom the Babysitter's Dead,en,07/06/1991,105,10000000.00,25196249.00,5.4,108,5.8,,0
14043,Nancy Drew,en,15/06/2007,99,20000000.00,30715465.00,5.2,146,5.8,,0
14444,The Rugrats Movie,en,20/11/1998,79,30000000.00,100491683.00,5.2,149,5.8,Rugrats Collection,0
53172,Henry's Crime,en,14/01/2010,108,12000000.00,204940.00,5.1,110,5.8,,0
85735,Love Lasts Three Years,fr,10/12/2011,98,,,5,119,5.8,,
50479,Avalon High,en,12/11/2010,60,,,5,146,5.8,,
93837,So Undercover,en,01/01/2012,94,,,4.8,298,5.8,,
12138,3000 Miles to Graceland,en,23/02/2001,125,62000000.00,18720175.00,4.8,181,5.8,,0
250349,Barbecue,fr,30/04/2014,98,6000000.00,14348529.00,4.7,217,5.8,,
9815,Goal! II: Living the Dream,en,09/02/2007,115,10000000.00,7864905.00,4.6,147,5.8,Goal! Collection,0
74777,Absentia,en,03/03/2011,92,,,4.5,121,5.8,,
58013,The Santa Claus Gang,it,17/12/2010,100,,,3.7,185,5.8,,
951,Kindergarten Cop,en,21/12/1990,111,15000000.00,201957688.00,3.7,643,5.8,Kindergarten Cop Collection,0
35791,Resident Evil: Afterlife,en,09/09/2010,97,60000000.00,300228084.00,0.5,1382,5.8,Resident Evil Collection,0
11211,Bring It On: All or Nothing,en,08/08/2006,99,,,0.3,152,5.8,Bring It On Collection,
126889,Alien: Covenant,en,09/05/2017,122,97000000.00,232380243.00,72.9,2677,5.7,Prometheus Collection,0
353491,The Dark Tower,en,03/08/2017,95,60000000.00,71000000.00,50.9,688,5.7,,0
209112,Batman v Superman: Dawn of Justice,en,23/03/2016,151,250000000.00,873260194.00,31.4,7189,5.7,Man of Steel Collection,0
326285,American Pastoral,en,20/10/2016,108,,,20,117,5.7,,0
36648,Blade: Trinity,en,08/12/2004,123,65000000.00,128905366.00,18.9,1276,5.7,Blade Collection,0
207932,Inferno,en,13/10/2016,121,75000000.00,220021259.00,18.3,2316,5.7,Robert Langdon Collection,0
291870,Dirty Grandpa,en,21/01/2016,102,11500000.00,94073028.00,16.3,1429,5.7,,0
24831,Piranha,en,03/08/1978,94,600000.00,321.00,16,120,5.7,Piranha Collection,0
1995,Lara Croft: Tomb Raider,en,11/06/2001,100,115000000.00,274703340.00,15.9,2235,5.7,Tomb Raider Collection,0
11866,Flight of the Phoenix,en,17/12/2004,113,45000000.00,21009180.00,15.4,282,5.7,,0
58224,Mr. Popper's Penguins,en,17/06/2011,94,55000000.00,187361754.00,15.2,775,5.7,,0
86828,Absolutely Anything,en,26/06/2015,85,,,15,410,5.7,,
9208,Broken Arrow,en,09/02/1996,108,50000000.00,150270147.00,15,459,5.7,,0
258509,Alvin and the Chipmunks: The Road Chip,en,17/12/2015,92,90000000.00,234798636.00,14.3,438,5.7,Alvin and the Chipmunks Collection,0
8069,Barbarella,en,10/10/1968,98,9000000.00,2500000.00,14.3,149,5.7,,0
13207,Friday the 13th,en,11/02/2009,97,19000000.00,91379051.00,14.2,566,5.7,Friday the 13th Collection,0
119283,Parker,en,23/01/2013,118,35000000.00,46216641.00,14,1467,5.7,,0
267193,Grimsby,en,24/02/2016,83,35000000.00,25182929.00,13.9,794,5.7,,0
12572,"New York, I Love You",en,06/09/2008,103,14700000.00,8049666.00,13.8,174,5.7,,0
17134,12 Rounds,en,19/03/2009,108,20000000.00,17280326.00,13.6,223,5.7,12 Rounds Collection,0
274854,The Last Witch Hunter,en,21/10/2015,106,90000000.00,146936910.00,13.4,1345,5.7,,0
72207,The Five-Year Engagement,en,27/04/2012,124,30000000.00,53909751.00,12.8,466,5.7,,0
7090,Ken Park,en,31/08/2002,97,1300000.00,447741.00,12.6,136,5.7,,0
217,Indiana Jones and the Kingdom of the Crystal Skull,en,21/05/2008,122,185000000.00,786636033.00,12.6,2558,5.7,Indiana Jones Collection,1
377264,Morgan,en,01/09/2016,92,8000000.00,8810591.00,12.5,436,5.7,,0
9889,Shallow Hal,en,01/11/2001,114,40000000.00,141069860.00,12.5,764,5.7,,0
238603,Earth to Echo,en,14/06/2014,89,13000000.00,45300000.00,12.4,294,5.7,,0
265010,The Canal,en,10/10/2014,92,,,12.4,139,5.7,,
228165,The SpongeBob Movie: Sponge Out of Water,en,05/02/2015,93,74000000.00,311594032.00,12.3,733,5.7,SpongeBob Collection,0
9566,The Fan,en,15/08/1996,116,55000000.00,18626419.00,12.2,202,5.7,,0
2749,15 Minutes,en,01/03/2001,120,60000000.00,56359980.00,12.1,194,5.7,,0
98357,Broken City,en,18/01/2013,109,56000000.00,19701164.00,12.1,601,5.7,,0
15969,The Return of Jafar,en,15/12/1994,69,,,12.1,447,5.7,Aladdin Collection,
1690,Hostel,en,06/01/2005,94,4800000.00,80578934.00,12.1,913,5.7,Hostel Collection,0
232572,A Walk in the Woods,en,02/09/2015,104,8000000.00,35991087.00,12,266,5.7,,0
14979,Thick as Thieves,en,09/01/2009,104,,,11.9,223,5.7,,
82,Miami Vice,en,27/07/2006,134,135000000.00,163794509.00,11.7,494,5.7,,0
41505,Shelter,en,27/03/2010,112,22000000.00,851517.00,11.6,213,5.7,,
1370,Rambo III,en,24/05/1988,102,63000000.00,189015611.00,11.6,703,5.7,Rambo Collection,0
68179,Escape from Planet Earth,en,14/02/2013,89,40000000.00,74597643.00,11.6,337,5.7,,0
151960,Planes,en,09/08/2013,91,50000000.00,219788712.00,11.6,568,5.7,Planes Collection,0
9644,National Lampoon's Loaded Weapon 1,en,04/02/1993,84,13000000.00,27979399.00,11.5,161,5.7,,0
48838,London Boulevard,en,10/11/2010,103,25000000.00,4644108.00,11.4,261,5.7,,0
11478,The Skulls,en,31/03/2000,106,15000000.00,35007180.00,11.4,160,5.7,The Skulls Collection,0
11199,Wild Hogs,en,02/03/2007,100,,,11.4,666,5.7,,0
107811,21 & Over,en,01/03/2013,93,13000000.00,48065672.00,11.3,748,5.7,,0
112200,Thanks for Sharing,en,07/09/2012,112,,,11.3,164,5.7,,0
270487,"Hail, Caesar!",en,05/02/2016,106,22000000.00,63647656.00,11.2,1338,5.7,,1
12569,Extract,en,03/09/2009,92,8000000.00,10848783.00,11.2,192,5.7,,0
68728,Oz: The Great and Powerful,en,07/03/2013,130,200000000.00,491868548.00,11.1,3576,5.7,,0
49010,Hobo with a Shotgun,en,06/05/2011,86,3000000.00,748453.00,10.9,213,5.7,,0
24795,Angels in the Outfield,en,15/07/1994,102,24000000.00,50236831.00,10.9,124,5.7,,0
162903,The Fifth Estate,en,11/10/2013,128,28000000.00,8555008.00,10.9,368,5.7,,0
59861,Larry Crowne,en,30/06/2011,98,30000000.00,36160375.00,10.8,369,5.7,,0
76640,The Last Stand,en,12/01/2013,107,,,10.7,1282,5.7,,0
62213,Dark Shadows,en,08/05/2012,113,150000000.00,245527149.00,10.7,2383,5.7,,0
125490,Antiviral,en,19/09/2012,110,,,10.5,112,5.7,,
8698,The League of Extraordinary Gentlemen,en,11/07/2003,110,78000000.00,179265204.00,10.5,1181,5.7,,0
9824,Mystery Men,en,06/08/1999,121,68000000.00,29762011.00,10.5,255,5.7,,0
13654,101 Dalmatians II: Patch's London Adventure,en,21/01/2003,70,,,10.4,231,5.7,101 Dalmatians (Animated) Collection,
37958,Immortals,en,10/11/2011,110,75000000.00,226904017.00,10.4,898,5.7,,0
60304,Hansel & Gretel: Witch Hunters,en,17/01/2013,88,50000000.00,224803475.00,10.3,3290,5.7,,0
97020,RoboCop,en,30/01/2014,102,120000000.00,242688965.00,10.2,2385,5.7,RoboCop Collection,0
13499,"Yours, Mine & Ours",en,23/11/2005,90,45000000.00,72028752.00,10.2,233,5.7,,0
49730,Red Riding Hood,en,11/03/2011,100,42000000.00,89162162.00,10.2,958,5.7,,0
418437,Unforgettable,en,20/04/2017,100,12000000.00,17768012.00,10.2,117,5.7,,0
13477,When in Rome,en,29/01/2010,91,55000000.00,43053376.00,10.1,389,5.7,,0
9022,All the Boys Love Mandy Lane,en,15/02/2008,90,,,9.9,211,5.7,,
9932,Analyze That,en,06/12/2002,96,60000000.00,55003135.00,9.9,385,5.7,Analyze Collection,0
10796,The One,en,02/11/2001,87,49000000.00,72700000.00,9.8,445,5.7,,0
4234,Scream 3,en,03/02/2000,116,40000000.00,161834276.00,9.7,749,5.7,Scream Collection,0
52338,Waiting for Forever,en,10/02/2010,94,5000000.00,25517.00,9.7,122,5.7,,0
5137,Sky Captain and the World of Tomorrow,en,17/09/2004,107,70000000.00,57958696.00,9.6,445,5.7,,0
4942,Leatherheads,en,24/03/2008,114,58000000.00,41299492.00,9.4,131,5.7,,0
13474,P2,en,09/11/2007,98,8000000.00,7766240.00,9.3,162,5.7,,0
7520,Cocktail,en,29/07/1988,104,20000000.00,171504781.00,9.3,330,5.7,,0
10985,The New Guy,en,10/05/2002,88,13000000.00,31167388.00,9.3,155,5.7,,0
182560,Dark Places,en,31/03/2015,113,20000000.00,208588.00,9.2,488,5.7,,0
9038,The Heartbreak Kid,en,05/10/2007,116,60000000.00,127766650.00,9.1,414,5.7,,0
4961,Mimic,en,22/08/1997,105,30000000.00,25480490.00,9.1,255,5.7,Mimic Collection,0
16558,Duplicity,en,19/03/2009,125,78146652.00,60000000.00,9.1,203,5.7,,0
2067,Mission to Mars,en,10/03/2000,114,90000000.00,60874615.00,9,374,5.7,,0
11908,Hatchet,en,27/04/2006,83,1500000.00,208550.00,9,161,5.7,Hatchet Collection,0
7364,Sahara,en,06/04/2005,124,130000000.00,119269486.00,8.9,440,5.7,,0
58547,10 Years,en,12/09/2011,100,,,8.9,161,5.7,,0
5559,Bee Movie,en,28/10/2007,91,150000000.00,287594577.00,8.8,1208,5.7,,0
335778,Risen,en,19/02/2016,107,20000000.00,46069568.00,8.8,300,5.7,,0
438,Cube Zero,en,15/10/2004,97,,,8.8,274,5.7,Cube Collection,0
284536,The Gambler,en,25/12/2014,111,25000000.00,39171130.00,8.7,550,5.7,,0
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,en,31/10/1985,87,3000000.00,29999213.00,8.7,367,5.7,A Nightmare on Elm Street Collection,0
11675,Halloween: H20,en,05/08/1998,86,17000000.00,55041738.00,8.6,306,5.7,Halloween Collection,0
13700,Home on the Range,en,02/04/2004,76,110000000.00,103951461.00,8.6,405,5.7,,0
3489,88 Minutes,en,14/02/2007,108,30000000.00,16930884.00,8.6,323,5.7,,0
218784,Freaks of Nature,en,30/10/2015,92,,,8.5,146,5.7,,0
287084,The Town that Dreaded Sundown,en,16/10/2014,85,,,8.5,167,5.7,,
1825,Over the Top,en,13/02/1987,93,25000000.00,16057580.00,8.4,331,5.7,,0
8452,The 6th Day,en,17/11/2000,123,82000000.00,96085477.00,8.4,603,5.7,,0
11862,Father of the Bride Part II,en,10/02/1995,106,30000000.00,76594107.00,8.4,173,5.7,Father of the Bride Collection,0
52077,Nothing to Declare,fr,15/12/2010,108,,,8.4,275,5.7,,
10225,Friday the 13th Part VI: Jason Lives,en,01/08/1986,86,3000000.00,19472057.00,8.1,219,5.7,Friday the 13th Collection,0
9728,Friday the 13th Part III,en,13/08/1982,95,4000000.00,36690067.00,8,257,5.7,Friday the 13th Collection,0
86597,The Tall Man,en,19/03/2012,106,,,8,339,5.7,,
10023,Dragnet,en,25/06/1987,106,20000000.00,66673516.00,7.9,139,5.7,,0
80038,Friends with Kids,en,09/09/2011,100,,,7.9,175,5.7,,0
10204,Around the World in 80 Days,en,16/06/2004,120,110000000.00,72178895.00,7.8,687,5.7,,0
68684,Detention,en,16/03/2011,93,,,7.7,130,5.7,,
291356,In a Valley of Violence,en,21/10/2016,104,,,7.7,115,5.7,,0
13018,Deception,en,24/04/2008,107,25000000.00,17741298.00,7.7,200,5.7,,0
175574,Free Birds,en,30/10/2013,91,55000000.00,110000000.00,7.7,259,5.7,,0
253235,And So It Goes,en,20/07/2014,94,18000000.00,25312387.00,7.7,166,5.7,,0
93828,Welcome to the Punch,en,15/03/2013,99,8500000.00,9747.00,7.7,284,5.7,,0
9894,The Cable Guy,en,10/06/1996,96,47000000.00,102825796.00,7.6,603,5.7,,0
11374,Edtv,en,26/03/1999,122,80000000.00,35242897.00,7.5,168,5.7,,0
254473,Brick Mansions,en,22/04/2014,90,28000000.00,68896829.00,7.5,628,5.7,,0
32856,Valentine's Day,en,10/02/2010,125,52000000.00,216485654.00,7.5,1043,5.7,,0
3603,Black Sheep,en,09/09/2006,87,,,7.4,201,5.7,,0
10641,Autumn in New York,en,11/08/2000,103,65000000.00,90726668.00,7.4,144,5.7,,0
38541,The Divide,en,13/03/2011,112,3000000.00,22000.00,7.4,198,5.7,,
41436,Paranormal Activity 2,en,20/10/2010,91,3000000.00,177512032.00,7.4,734,5.7,Paranormal Activity Collection,0
347945,Synchronicity,en,22/07/2015,101,,,7.4,114,5.7,,
1408,Cutthroat Island,en,22/12/1995,119,98000000.00,10017322.00,7.3,137,5.7,,0
284537,Welcome to Me,en,05/09/2014,105,,,7.1,140,5.7,,0
7459,Speed Racer,en,09/05/2008,135,120000000.00,93945766.00,7.1,359,5.7,,0
13284,Barbie: Fairytopia,en,08/03/2005,70,,,7.1,115,5.7,Barbie Fairytopia Collection,
12596,Pushing Tin,en,23/04/1999,124,33000000.00,8408835.00,7.1,117,5.7,,0
10489,Cujo,en,10/08/1983,91,5000000.00,21200000.00,7.1,194,5.7,,0
10314,She's All That,en,29/01/1999,95,10000000.00,103166989.00,7.1,425,5.7,,0
62838,New Year's Eve,en,08/12/2011,118,56000000.00,142044638.00,6.9,744,5.7,,0
2313,Prime,en,21/09/2005,102,22000000.00,67937494.00,6.9,268,5.7,,0
86835,Knight of Cups,en,08/02/2015,118,,,6.9,198,5.7,,0
332704,Backtrack,en,25/07/2015,90,,,6.7,131,5.7,,
87567,The Big Wedding,en,25/04/2013,90,35000000.00,21819348.00,6.7,421,5.7,,0
34806,The Back-Up Plan,en,23/04/2010,106,35000000.00,77477008.00,6.6,468,5.7,,0
37821,Killers,en,04/06/2010,100,75000000.00,98159963.00,6.5,792,5.7,,0
9676,The Black Dahlia,en,15/09/2006,121,50000000.00,49111202.00,6.5,292,5.7,,1
16643,Life or Something Like It,en,26/04/2002,103,40000000.00,16872671.00,6.3,126,5.7,,0
15189,Hotel for Dogs,en,16/01/2009,100,35000000.00,73034460.00,6.3,205,5.7,,0
19724,Imagine That,en,19/06/2009,107,55000000.00,22985194.00,6.3,134,5.7,,0
13944,Passengers,en,26/09/2008,93,25000000.00,2000000.00,6.3,214,5.7,,0
190469,Redirected,en,10/01/2014,99,,,6.2,162,5.7,,
51588,Prom,en,29/04/2011,104,8000000.00,10130000.00,6.2,139,5.7,,0
209249,The Love Punch,en,12/09/2013,94,,,6.1,139,5.7,,0
72477,Texas Killing Fields,en,14/10/2011,105,,,6.1,133,5.7,,0
258363,Desierto,en,12/04/2015,99,3000000.00,4924990.00,6.1,107,5.7,,0
312669,Maggie's Plan,en,27/04/2016,98,,,6.1,129,5.7,,0
2687,Memoirs of an Invisible Man,en,28/02/1992,99,40000000.00,14358033.00,6.1,127,5.7,,0
152792,Devil's Knot,en,09/05/2013,114,,,6,205,5.7,,
12245,The Oxford Murders,en,18/01/2008,107,10000000.00,17646627.00,6,191,5.7,,0
12088,Fortress,en,30/09/1992,95,8000000.00,6739141.00,6,171,5.7,Fortress Collection,0
9493,Twins,en,09/12/1988,107,15000000.00,216614388.00,6,566,5.7,,0
169219,The Dyatlov Pass Incident,en,27/02/2013,100,,,5.8,177,5.7,,
101519,A Fantastic Fear of Everything,en,07/06/2012,100,,,5.5,102,5.7,,
12110,Dracula: Dead and Loving It,en,22/12/1995,88,30000000.00,10772144.00,5.4,210,5.7,,0
333674,Intruders,en,15/01/2016,90,,,5.4,153,5.7,,
21972,Like Mike,en,03/07/2002,99,30000000.00,62274780.00,5.4,101,5.7,Like Mike Collection,0
9397,Evolution,en,08/06/2001,101,80000000.00,98376292.00,5.4,650,5.7,,0
296065,Last Shift,en,25/10/2014,88,,,5.3,156,5.7,,
